dataset,fold,p,k,feature_ratio,feature_pct,baseline_auc,baseline_accuracy,etree_auc,etree_accuracy,stg_auc,stg_accuracy,lspin_auc,lspin_accuracy,etree_auc_delta,stg_auc_delta,lspin_auc_delta,etree_accuracy_delta,stg_accuracy_delta,lspin_accuracy_delta
colon,1,2000,100,0.05,5.0,0.95,0.8461538461538461,0.95,0.7692307692307693,0.95,0.8461538461538461,0.875,0.7692307692307693,0.0,0.0,-0.07499999999999996,-0.07692307692307687,0.0,-0.07692307692307687
colon,2,2000,100,0.05,5.0,0.975,0.8461538461538461,0.9,0.9230769230769231,1.0,1.0,0.975,0.9230769230769231,-0.07499999999999996,0.025000000000000022,0.0,0.07692307692307698,0.15384615384615385,0.07692307692307698
colon,3,2000,100,0.05,5.0,0.8125,0.6666666666666666,0.8125,0.75,0.8125,0.8333333333333334,0.875,0.75,0.0,0.0,0.0625,0.08333333333333337,0.16666666666666674,0.08333333333333337
colon,4,2000,100,0.05,5.0,0.9375,0.8333333333333334,0.9375,0.8333333333333334,1.0,0.75,0.71875,0.8333333333333334,0.0,0.0625,-0.21875,0.0,-0.08333333333333337,0.0
colon,5,2000,100,0.05,5.0,1.0,0.8333333333333334,1.0,0.9166666666666666,0.875,0.8333333333333334,0.9375,0.75,0.0,-0.125,-0.0625,0.08333333333333326,0.0,-0.08333333333333337
leukemia,1,7070,7070,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,2,7070,7070,1.0,100.0,0.9,0.8,0.9,0.8,0.9,0.8,0.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,3,7070,7070,1.0,100.0,1.0,0.9285714285714286,1.0,0.9285714285714286,1.0,0.9285714285714286,1.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,4,7070,7070,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,5,7070,7070,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,1,7070,6363,0.9,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,2,7070,6363,0.9,90.0,0.9,0.8,0.92,0.8666666666666667,0.92,0.8666666666666667,0.92,0.8666666666666667,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.06666666666666665,0.06666666666666665,0.06666666666666665
leukemia,3,7070,6363,0.9,90.0,1.0,0.9285714285714286,1.0,0.8571428571428571,1.0,0.8571428571428571,1.0,0.9285714285714286,0.0,0.0,0.0,-0.07142857142857151,-0.07142857142857151,0.0
leukemia,4,7070,6363,0.9,90.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.9285714285714286,1.0,0.9285714285714286,0.0,0.0,0.0,-0.0714285714285714,-0.0714285714285714,-0.0714285714285714
leukemia,5,7070,6363,0.9,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,1,7070,5656,0.8,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,2,7070,5656,0.8,80.0,0.9,0.8,0.92,0.8666666666666667,0.9,0.8,0.9,0.8666666666666667,0.020000000000000018,0.0,0.0,0.06666666666666665,0.0,0.06666666666666665
leukemia,3,7070,5656,0.8,80.0,1.0,0.9285714285714286,1.0,0.8571428571428571,1.0,0.8571428571428571,1.0,0.9285714285714286,0.0,0.0,0.0,-0.07142857142857151,-0.07142857142857151,0.0
leukemia,4,7070,5656,0.8,80.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.9285714285714286,1.0,0.9285714285714286,0.0,0.0,0.0,-0.0714285714285714,-0.0714285714285714,-0.0714285714285714
leukemia,5,7070,5656,0.8,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,1,7070,4949,0.7,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,2,7070,4949,0.7,70.0,0.9,0.8,0.92,0.8666666666666667,0.8800000000000001,0.8666666666666667,0.9,0.8666666666666667,0.020000000000000018,-0.019999999999999907,0.0,0.06666666666666665,0.06666666666666665,0.06666666666666665
leukemia,3,7070,4949,0.7,70.0,1.0,0.9285714285714286,1.0,0.8571428571428571,1.0,0.8571428571428571,1.0,0.8571428571428571,0.0,0.0,0.0,-0.07142857142857151,-0.07142857142857151,-0.07142857142857151
leukemia,4,7070,4949,0.7,70.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0714285714285714,0.0,0.0
leukemia,5,7070,4949,0.7,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,1,7070,4242,0.6,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,2,7070,4242,0.6,60.0,0.9,0.8,0.94,0.8666666666666667,0.9,0.8666666666666667,0.9,0.8666666666666667,0.039999999999999925,0.0,0.0,0.06666666666666665,0.06666666666666665,0.06666666666666665
leukemia,3,7070,4242,0.6,60.0,1.0,0.9285714285714286,1.0,0.9285714285714286,1.0,0.9285714285714286,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,-0.07142857142857151
leukemia,4,7070,4242,0.6,60.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0714285714285714,0.0,0.0
leukemia,5,7070,4242,0.6,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,1,7070,3535,0.5,50.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0
leukemia,2,7070,3535,0.5,50.0,0.9,0.8,0.94,0.8666666666666667,0.9,0.8,0.9,0.8666666666666667,0.039999999999999925,0.0,0.0,0.06666666666666665,0.0,0.06666666666666665
leukemia,3,7070,3535,0.5,50.0,1.0,0.9285714285714286,1.0,0.9285714285714286,1.0,0.8571428571428571,1.0,0.7857142857142857,0.0,0.0,0.0,0.0,-0.07142857142857151,-0.1428571428571429
leukemia,4,7070,3535,0.5,50.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.9285714285714286,1.0,0.9285714285714286,0.0,0.0,0.0,-0.0714285714285714,-0.0714285714285714,-0.0714285714285714
leukemia,5,7070,3535,0.5,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,1,7070,2828,0.4,40.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.0,0.0,0.0,0.0,-0.06666666666666665,-0.06666666666666665
leukemia,2,7070,2828,0.4,40.0,0.9,0.8,0.92,0.9333333333333333,0.9,0.8,0.9,0.8666666666666667,0.020000000000000018,0.0,0.0,0.1333333333333333,0.0,0.06666666666666665
leukemia,3,7070,2828,0.4,40.0,1.0,0.9285714285714286,1.0,0.9285714285714286,1.0,0.7857142857142857,1.0,0.7857142857142857,0.0,0.0,0.0,0.0,-0.1428571428571429,-0.1428571428571429
leukemia,4,7070,2828,0.4,40.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0714285714285714,0.0,0.0
leukemia,5,7070,2828,0.4,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,1,7070,2121,0.3,30.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0
leukemia,2,7070,2121,0.3,30.0,0.9,0.8,0.94,0.9333333333333333,0.9,0.8,0.87,0.8666666666666667,0.039999999999999925,0.0,-0.030000000000000027,0.1333333333333333,0.0,0.06666666666666665
leukemia,3,7070,2121,0.3,30.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.7857142857142857,1.0,0.7857142857142857,0.0,0.0,0.0,0.0714285714285714,-0.1428571428571429,-0.1428571428571429
leukemia,4,7070,2121,0.3,30.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,0.0,-0.0714285714285714,0.0,-0.0714285714285714
leukemia,5,7070,2121,0.3,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,1,7070,1414,0.2,20.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.0,0.0,0.0,0.0,-0.06666666666666665,-0.06666666666666665
leukemia,2,7070,1414,0.2,20.0,0.9,0.8,0.9600000000000001,0.8666666666666667,0.92,0.8666666666666667,0.8800000000000001,0.8666666666666667,0.06000000000000005,0.020000000000000018,-0.019999999999999907,0.06666666666666665,0.06666666666666665,0.06666666666666665
leukemia,3,7070,1414,0.2,20.0,1.0,0.9285714285714286,1.0,1.0,0.9777777777777777,0.7857142857142857,1.0,0.7857142857142857,0.0,-0.022222222222222254,0.0,0.0714285714285714,-0.1428571428571429,-0.1428571428571429
leukemia,4,7070,1414,0.2,20.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,0.0,-0.0714285714285714,0.0,-0.0714285714285714
leukemia,5,7070,1414,0.2,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,1,7070,707,0.1,10.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.0,0.0,0.0,0.0,-0.06666666666666665,-0.06666666666666665
leukemia,2,7070,707,0.1,10.0,0.9,0.8,0.9600000000000001,0.9333333333333333,0.9,0.8666666666666667,0.8,0.8,0.06000000000000005,0.0,-0.09999999999999998,0.1333333333333333,0.06666666666666665,0.0
leukemia,3,7070,707,0.1,10.0,1.0,0.9285714285714286,1.0,1.0,0.9777777777777779,0.7857142857142857,1.0,0.7857142857142857,0.0,-0.022222222222222143,0.0,0.0714285714285714,-0.1428571428571429,-0.1428571428571429
leukemia,4,7070,707,0.1,10.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,0.0,-0.0714285714285714,0.0,-0.0714285714285714
leukemia,5,7070,707,0.1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
leukemia,1,7070,354,0.05,5.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0
leukemia,2,7070,354,0.05,5.0,0.9,0.8,0.98,0.9333333333333333,0.92,0.8,0.76,0.8,0.07999999999999996,0.020000000000000018,-0.14,0.1333333333333333,0.0,0.0
leukemia,3,7070,354,0.05,5.0,1.0,0.9285714285714286,1.0,1.0,0.8888888888888888,0.7857142857142857,0.9777777777777777,0.7857142857142857,0.0,-0.11111111111111116,-0.022222222222222254,0.0714285714285714,-0.1428571428571429,-0.1428571428571429
leukemia,4,7070,354,0.05,5.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,0.0,-0.0714285714285714,0.0,-0.0714285714285714
leukemia,5,7070,354,0.05,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,-0.0714285714285714
RELATHE,1,4322,4322,1.0,100.0,0.9640285996055228,0.8951048951048951,0.9640285996055228,0.8951048951048951,0.9640285996055228,0.8951048951048951,0.9640285996055228,0.8951048951048951,0.0,0.0,0.0,0.0,0.0,0.0
RELATHE,2,4322,4322,1.0,100.0,0.9716962524654832,0.9230769230769231,0.9716962524654832,0.9230769230769231,0.9716962524654832,0.9230769230769231,0.9716962524654832,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
RELATHE,3,4322,4322,1.0,100.0,0.9369161200556549,0.8947368421052632,0.9369161200556549,0.8947368421052632,0.9369161200556549,0.8947368421052632,0.9369161200556549,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0
RELATHE,4,4322,4322,1.0,100.0,0.9799741602067182,0.9263157894736842,0.9799741602067182,0.9263157894736842,0.9799741602067182,0.9263157894736842,0.9799741602067182,0.9263157894736842,0.0,0.0,0.0,0.0,0.0,0.0
RELATHE,5,4322,4322,1.0,100.0,0.9544665012406949,0.9087719298245615,0.9544665012406949,0.9087719298245615,0.9544665012406949,0.9087719298245615,0.9544665012406949,0.9087719298245615,0.0,0.0,0.0,0.0,0.0,0.0
RELATHE,1,4322,3890,0.9,90.0,0.9640285996055228,0.8951048951048951,0.9611193293885603,0.9090909090909091,0.9599605522682446,0.8986013986013986,0.9619329388560158,0.9020979020979021,-0.002909270216962523,-0.004068047337278169,-0.0020956607495069557,0.013986013986013957,0.0034965034965035446,0.006993006993006978
RELATHE,2,4322,3890,0.9,90.0,0.9716962524654832,0.9230769230769231,0.9727810650887575,0.9230769230769231,0.9730029585798817,0.9230769230769231,0.9694526627218935,0.9090909090909091,0.0010848126232743116,0.001306706114398537,-0.0022435897435897356,0.0,0.0,-0.013986013986014068
RELATHE,3,4322,3890,0.9,90.0,0.9369161200556549,0.8947368421052632,0.9364440469091633,0.9017543859649123,0.9369161200556549,0.9122807017543859,0.9372142715165972,0.9017543859649123,-0.0004720731464916694,0.0,0.0002981514609422531,0.007017543859649145,0.01754385964912275,0.007017543859649145
RELATHE,4,4322,3890,0.9,90.0,0.9799741602067182,0.9263157894736842,0.9771914132379249,0.9298245614035088,0.9797257006559332,0.9298245614035088,0.97676903200159,0.9403508771929825,-0.002782746968793326,-0.00024845955078500737,-0.0032051282051281937,0.0035087719298245723,0.0035087719298245723,0.01403508771929829
RELATHE,5,4322,3890,0.9,90.0,0.9544665012406949,0.9087719298245615,0.9557071960297767,0.9087719298245615,0.9564516129032259,0.9052631578947369,0.956029776674938,0.9157894736842105,0.001240694789081842,0.001985111662531014,0.001563275434243172,0.0,-0.0035087719298245723,0.007017543859649034
RELATHE,1,4322,3458,0.8,80.0,0.9640285996055228,0.8951048951048951,0.9609960552268245,0.9055944055944056,0.9612919132149901,0.8916083916083916,0.9606508875739646,0.9020979020979021,-0.0030325443786982653,-0.0027366863905327055,-0.003377712031558233,0.010489510489510523,-0.0034965034965035446,0.006993006993006978
RELATHE,2,4322,3458,0.8,80.0,0.9716962524654832,0.9230769230769231,0.9710059171597633,0.9195804195804196,0.9705128205128206,0.916083916083916,0.968491124260355,0.916083916083916,-0.0006903353057199357,-0.0011834319526625725,-0.0032051282051281937,-0.0034965034965035446,-0.006993006993007089,-0.006993006993007089
RELATHE,3,4322,3458,0.8,80.0,0.9369161200556549,0.8947368421052632,0.9340836811767044,0.9017543859649123,0.9370651957861261,0.8912280701754386,0.9361210494931426,0.887719298245614,-0.0028324388789505717,0.00014907573047118206,-0.0007950705625123788,0.007017543859649145,-0.0035087719298245723,-0.007017543859649145
RELATHE,4,4322,3458,0.8,80.0,0.9799741602067182,0.9263157894736842,0.9795269330153051,0.9298245614035088,0.9798002385211688,0.9403508771929825,0.9790051679586563,0.9228070175438596,-0.0004472271914131021,-0.00017392168554941634,-0.0009689922480619062,0.0035087719298245723,0.01403508771929829,-0.0035087719298245723
RELATHE,5,4322,3458,0.8,80.0,0.9544665012406949,0.9087719298245615,0.957196029776675,0.9087719298245615,0.9546650124069479,0.9122807017543859,0.9565508684863524,0.9157894736842105,0.0027295285359800747,0.00019851116625302367,0.0020843672456575257,0.0,0.0035087719298244613,0.007017543859649034
RELATHE,1,4322,3025,0.7,70.0,0.9640285996055228,0.8951048951048951,0.9607741617357002,0.9020979020979021,0.958801775147929,0.8916083916083916,0.956311637080868,0.8741258741258742,-0.0032544378698226017,-0.005226824457593815,-0.0077169625246548135,0.006993006993006978,-0.0034965034965035446,-0.020979020979020935
RELATHE,2,4322,3025,0.7,70.0,0.9716962524654832,0.9230769230769231,0.970216962524655,0.9195804195804196,0.9669378698224852,0.9125874125874126,0.9719428007889546,0.9020979020979021,-0.0014792899408282434,-0.004758382642997994,0.0002465483234713739,-0.0034965034965035446,-0.010489510489510523,-0.020979020979021046
RELATHE,3,4322,3025,0.7,70.0,0.9369161200556549,0.8947368421052632,0.9334376863446631,0.8947368421052632,0.9343569866825681,0.8912280701754386,0.933338302524349,0.8947368421052632,-0.0034784337109918795,-0.002559133373086886,-0.003577817531305927,0.0,-0.0035087719298245723,0.0
RELATHE,4,4322,3025,0.7,70.0,0.9799741602067182,0.9263157894736842,0.9779864838004373,0.9298245614035088,0.9778125621148877,0.9333333333333333,0.976570264360962,0.9157894736842105,-0.001987676406280947,-0.0021615980918305855,-0.0034038958457562885,0.0035087719298245723,0.007017543859649145,-0.010526315789473717
RELATHE,5,4322,3025,0.7,70.0,0.9544665012406949,0.9087719298245615,0.9555334987593053,0.9087719298245615,0.9537468982630274,0.9052631578947369,0.9581885856079404,0.9052631578947369,0.0010669975186103908,-0.0007196029776674884,0.003722084367245526,0.0,-0.0035087719298245723,-0.0035087719298245723
RELATHE,1,4322,2593,0.6,60.0,0.9640285996055228,0.8951048951048951,0.9602810650887574,0.9020979020979021,0.9587524654832347,0.8986013986013986,0.9505424063116371,0.8741258741258742,-0.0037475345167653495,-0.005276134122288112,-0.013486193293885673,0.006993006993006978,0.0034965034965035446,-0.020979020979020935
RELATHE,2,4322,2593,0.6,60.0,0.9716962524654832,0.9230769230769231,0.9697485207100592,0.9300699300699301,0.9678500986193294,0.9125874125874126,0.9739891518737672,0.916083916083916,-0.0019477317554239537,-0.0038461538461538325,0.0022928994082840326,0.006993006993006978,-0.010489510489510523,-0.006993006993007089
RELATHE,3,4322,2593,0.6,60.0,0.9369161200556549,0.8947368421052632,0.9304064798250845,0.9017543859649123,0.934207910952097,0.8947368421052632,0.9317233154442456,0.8912280701754386,-0.006509640230570435,-0.002708209103557957,-0.005192804611409363,0.007017543859649145,0.0,-0.0035087719298245723
RELATHE,4,4322,2593,0.6,60.0,0.9799741602067182,0.9263157894736842,0.9784834029020075,0.9263157894736842,0.9783591731266149,0.9263157894736842,0.975452196382429,0.9228070175438596,-0.0014907573047107103,-0.001614987080103325,-0.004521963824289266,0.0,0.0,-0.0035087719298245723
RELATHE,5,4322,2593,0.6,60.0,0.9544665012406949,0.9087719298245615,0.9564516129032259,0.9052631578947369,0.9517866004962778,0.8947368421052632,0.9547642679900745,0.9052631578947369,0.001985111662531014,-0.002679900744417041,0.00029776674937964653,-0.0035087719298245723,-0.01403508771929829,-0.0035087719298245723
RELATHE,1,4322,2161,0.5,50.0,0.9640285996055228,0.8951048951048951,0.9601331360946745,0.8951048951048951,0.9493343195266273,0.8881118881118881,0.948052268244576,0.8741258741258742,-0.0038954635108482405,-0.014694280078895505,-0.015976331360946783,0.0,-0.006993006993006978,-0.020979020979020935
RELATHE,2,4322,2161,0.5,50.0,0.9716962524654832,0.9230769230769231,0.9697978303747534,0.9230769230769231,0.9643984220907298,0.9125874125874126,0.9714003944773175,0.9265734265734266,-0.0018984220907297678,-0.0072978303747534,-0.0002958579881656709,0.0,-0.010489510489510523,0.0034965034965034336
RELATHE,3,4322,2161,0.5,50.0,0.9369161200556549,0.8947368421052632,0.9335370701649771,0.8947368421052632,0.93048101769032,0.8982456140350877,0.9280212681375472,0.9052631578947369,-0.003379049890677832,-0.006435102365334955,-0.008894851918107793,0.0,0.0035087719298245723,0.010526315789473717
RELATHE,4,4322,2161,0.5,50.0,0.9799741602067182,0.9263157894736842,0.9765454184058835,0.9333333333333333,0.975402504472272,0.9228070175438596,0.973712979526933,0.9157894736842105,-0.0034287418008347448,-0.004571655734446289,-0.006261180679785205,0.007017543859649145,-0.0035087719298245723,-0.010526315789473717
RELATHE,5,4322,2161,0.5,50.0,0.9544665012406949,0.9087719298245615,0.9539454094292805,0.9017543859649123,0.9512158808933002,0.8947368421052632,0.9501736972704715,0.8982456140350877,-0.0005210918114143537,-0.0032506203473946504,-0.004292803970223358,-0.007017543859649145,-0.01403508771929829,-0.010526315789473717
RELATHE,1,4322,1729,0.4,40.0,0.9640285996055228,0.8951048951048951,0.9594428007889546,0.9055944055944056,0.9556706114398422,0.8811188811188811,0.945759368836292,0.8881118881118881,-0.004585798816568176,-0.008357988165680563,-0.018269230769230815,0.010489510489510523,-0.013986013986013957,-0.006993006993006978
RELATHE,2,4322,1729,0.4,40.0,0.9716962524654832,0.9230769230769231,0.9692307692307691,0.9230769230769231,0.9637080867850099,0.9055944055944056,0.9699211045364892,0.9020979020979021,-0.002465483234714072,-0.007988165680473336,-0.0017751479289940253,0.0,-0.0174825174825175,-0.020979020979021046
RELATHE,3,4322,1729,0.4,40.0,0.9369161200556549,0.8947368421052632,0.9303816338700059,0.8947368421052632,0.9318226992645597,0.9052631578947369,0.9252633671238323,0.8807017543859649,-0.006534486185649002,-0.0050934207910952045,-0.011652752931822663,0.0,0.010526315789473717,-0.01403508771929829
RELATHE,4,4322,1729,0.4,40.0,0.9799741602067182,0.9263157894736842,0.9774398727887099,0.9263157894736842,0.9764957264957265,0.9228070175438596,0.9680232558139535,0.9157894736842105,-0.0025342874180083186,-0.0034784337109917685,-0.011950904392764694,0.0,-0.0035087719298245723,-0.010526315789473717
RELATHE,5,4322,1729,0.4,40.0,0.9544665012406949,0.9087719298245615,0.9536228287841191,0.9052631578947369,0.9524813895781639,0.9052631578947369,0.9526799007444169,0.8947368421052632,-0.0008436724565757947,-0.001985111662531014,-0.0017866004962779902,-0.0035087719298245723,-0.0035087719298245723,-0.01403508771929829
RELATHE,1,4322,1297,0.3,30.0,0.9640285996055228,0.8951048951048951,0.9576429980276134,0.8986013986013986,0.9492110453648915,0.8811188811188811,0.9392998027613413,0.8706293706293706,-0.00638560157790935,-0.014817554240631248,-0.0247287968441815,0.0034965034965035446,-0.013986013986013957,-0.02447552447552448
RELATHE,2,4322,1297,0.3,30.0,0.9716962524654832,0.9230769230769231,0.9681706114398422,0.9230769230769231,0.966198224852071,0.9090909090909091,0.959146942800789,0.9055944055944056,-0.003525641025641013,-0.005498027613412226,-0.012549309664694142,0.0,-0.013986013986014068,-0.0174825174825175
RELATHE,3,4322,1297,0.3,30.0,0.9369161200556549,0.8947368421052632,0.9242446829656131,0.8912280701754386,0.9313009342079109,0.8807017543859649,0.9142317630689722,0.8666666666666667,-0.012671437090041815,-0.005615185847744009,-0.022684356986682697,-0.0035087719298245723,-0.01403508771929829,-0.028070175438596467
RELATHE,4,4322,1297,0.3,30.0,0.9799741602067182,0.9263157894736842,0.9755267342476646,0.9263157894736842,0.9745080500894454,0.9122807017543859,0.9526436096203539,0.8842105263157894,-0.004447425959053675,-0.005466110117272827,-0.027330550586364355,0.0,-0.01403508771929829,-0.04210526315789476
RELATHE,5,4322,1297,0.3,30.0,0.9544665012406949,0.9087719298245615,0.9526302729528536,0.8982456140350877,0.944665012406948,0.8807017543859649,0.9547146401985113,0.9157894736842105,-0.0018362282878412461,-0.009801488833746874,0.0002481389578163906,-0.010526315789473717,-0.02807017543859658,0.007017543859649034
RELATHE,1,4322,864,0.2,20.0,0.9640285996055228,0.8951048951048951,0.9522189349112427,0.9020979020979021,0.9524901380670612,0.8776223776223776,0.9246055226824458,0.8706293706293706,-0.011809664694280131,-0.011538461538461608,-0.039423076923077005,0.006993006993006978,-0.0174825174825175,-0.02447552447552448
RELATHE,2,4322,864,0.2,20.0,0.9716962524654832,0.9230769230769231,0.9659270216962524,0.916083916083916,0.9627465483234714,0.8986013986013986,0.9277120315581854,0.8531468531468531,-0.005769230769230749,-0.008949704142011794,-0.04398422090729781,-0.006993006993007089,-0.02447552447552448,-0.06993006993007
RELATHE,3,4322,864,0.2,20.0,0.9369161200556549,0.8947368421052632,0.9269280461140926,0.8842105263157894,0.9355744384814151,0.8982456140350877,0.9128403895845756,0.8491228070175438,-0.009988073941562314,-0.0013416815742398613,-0.02407573047107936,-0.010526315789473717,0.0035087719298245723,-0.04561403508771933
RELATHE,4,4322,864,0.2,20.0,0.9799741602067182,0.9263157894736842,0.9742844364937387,0.9298245614035088,0.9681723315444246,0.9157894736842105,0.9362701252236135,0.8631578947368421,-0.005689723712979489,-0.011801828662293623,-0.04370403498310471,0.0035087719298245723,-0.010526315789473717,-0.06315789473684208
RELATHE,5,4322,864,0.2,20.0,0.9544665012406949,0.9087719298245615,0.9557071960297767,0.9122807017543859,0.9415632754342432,0.887719298245614,0.9486600496277916,0.8771929824561403,0.001240694789081842,-0.012903225806451646,-0.005806451612903274,0.0035087719298244613,-0.021052631578947434,-0.03157894736842115
RELATHE,1,4322,432,0.1,10.0,0.9640285996055228,0.8951048951048951,0.958974358974359,0.8881118881118881,0.9177268244575937,0.8671328671328671,0.8656311637080868,0.8041958041958042,-0.0050542406311637755,-0.0463017751479291,-0.09839743589743599,-0.006993006993006978,-0.027972027972028024,-0.09090909090909094
RELATHE,2,4322,432,0.1,10.0,0.9716962524654832,0.9230769230769231,0.9610453648915187,0.9230769230769231,0.9550295857988165,0.8916083916083916,0.881188362919132,0.8041958041958042,-0.010650887573964485,-0.01666666666666672,-0.09050788954635114,0.0,-0.03146853146853157,-0.11888111888111896
RELATHE,3,4322,432,0.1,10.0,0.9369161200556549,0.8947368421052632,0.9214370900417411,0.8842105263157894,0.9066537467700259,0.8666666666666667,0.8589246670642019,0.7719298245614035,-0.01547903001391382,-0.030262373285629085,-0.07799145299145305,-0.010526315789473717,-0.028070175438596467,-0.1228070175438597
RELATHE,4,4322,432,0.1,10.0,0.9799741602067182,0.9263157894736842,0.9723464519976147,0.9122807017543859,0.9399721725303122,0.8807017543859649,0.9049393758696084,0.8140350877192982,-0.007627708209103523,-0.04000198767640606,-0.07503478433710986,-0.01403508771929829,-0.04561403508771933,-0.11228070175438598
RELATHE,5,4322,432,0.1,10.0,0.9544665012406949,0.9087719298245615,0.9504218362282879,0.9192982456140351,0.9382630272952853,0.8807017543859649,0.8906451612903227,0.8315789473684211,-0.004044665012406967,-0.016203473945409552,-0.0638213399503722,0.010526315789473606,-0.02807017543859658,-0.07719298245614037
RELATHE,1,4322,216,0.05,5.0,0.9640285996055228,0.8951048951048951,0.9365138067061143,0.8706293706293706,0.9171104536489151,0.8706293706293706,0.8138806706114396,0.7727272727272727,-0.027514792899408502,-0.046918145956607704,-0.15014792899408314,-0.02447552447552448,-0.02447552447552448,-0.1223776223776224
RELATHE,2,4322,216,0.05,5.0,0.9716962524654832,0.9230769230769231,0.9492110453648915,0.916083916083916,0.9251972386587771,0.8566433566433567,0.7951676528599606,0.7342657342657343,-0.022485207100591653,-0.04649901380670607,-0.17652859960552258,-0.006993006993007089,-0.06643356643356646,-0.18881118881118886
RELATHE,3,4322,216,0.05,5.0,0.9369161200556549,0.8947368421052632,0.9188779566686546,0.8842105263157894,0.8908268733850129,0.8526315789473684,0.8127857284834028,0.7614035087719299,-0.018038163387000372,-0.04608924667064207,-0.12413039157225214,-0.010526315789473717,-0.04210526315789476,-0.1333333333333333
RELATHE,4,4322,216,0.05,5.0,0.9799741602067182,0.9263157894736842,0.960494931425164,0.9017543859649123,0.9417859272510436,0.8701754385964913,0.879497117869211,0.8070175438596491,-0.01947922878155428,-0.03818823295567464,-0.1004770423375072,-0.024561403508771895,-0.056140350877192935,-0.11929824561403513
