dataset,fold,p,k,feature_ratio,feature_pct,baseline_train_auc,baseline_train_accuracy,baseline_auc,baseline_accuracy,stg_train_auc,stg_train_accuracy,stg_auc,stg_accuracy,lspin_train_auc,lspin_train_accuracy,lspin_auc,lspin_accuracy,stg_auc_delta,lspin_auc_delta,stg_accuracy_delta,lspin_accuracy_delta
RELATHE,2,4322,3890,0.9,90,1,1,0.9716962524654832,0.9230769230769231,1,1,0.9730029585798817,0.9230769230769231,1,1,0.9694526627218935,0.9090909090909091,0.001306706,-0.00224359,0,-0.013986014
RELATHE,3,4322,3890,0.9,90,1,1,0.9369161200556549,0.8947368421052632,1,1,0.9369161200556549,0.9122807017543859,1,1,0.9372142715165972,0.9017543859649123,0,0.000298151,0.01754386,0.007017544
RELATHE,4,4322,3890,0.9,90,1,1,0.9799741602067182,0.9263157894736842,1,1,0.9797257006559332,0.9298245614035088,1,1,0.976769032,0.9403508771929825,-0.00024846,-0.003205128,0.003508772,0.014035088
RELATHE,5,4322,3890,0.9,90,1,1,0.9544665012406949,0.9087719298245615,1,1,0.9564516129032259,0.9052631578947369,1,1,0.956029777,0.9157894736842105,0.001985112,0.001563275,-0.003508772,0.007017544
RELATHE,1,4322,3458,0.8,80,1,1,0.9640285996055228,0.8951048951048951,1,1,0.9612919132149901,0.8916083916083916,1,1,0.9606508875739646,0.9020979020979021,-0.002736686,-0.003377712,-0.003496503,0.006993007
RELATHE,2,4322,3458,0.8,80,1,1,0.9716962524654832,0.9230769230769231,1,1,0.9705128205128206,0.916083916,1,1,0.968491124,0.916083916,-0.001183432,-0.003205128,-0.006993007,-0.006993007
RELATHE,3,4322,3458,0.8,80,1,1,0.9369161200556549,0.8947368421052632,1,1,0.9370651957861261,0.8912280701754386,1,1,0.9361210494931426,0.887719298,0.000149076,-0.000795071,-0.003508772,-0.007017544
RELATHE,4,4322,3458,0.8,80,1,1,0.9799741602067182,0.9263157894736842,1,1,0.9798002385211688,0.9403508771929825,1,1,0.9790051679586563,0.9228070175438596,-0.000173922,-0.000968992,0.014035088,-0.003508772
RELATHE,5,4322,3458,0.8,80,1,1,0.9544665012406949,0.9087719298245615,1,1,0.9546650124069479,0.9122807017543859,1,1,0.9565508684863524,0.9157894736842105,0.000198511,0.002084367,0.003508772,0.007017544
RELATHE,1,4322,3025,0.7,70,1,1,0.9640285996055228,0.8951048951048951,1,1,0.958801775,0.8916083916083916,1,1,0.956311637,0.8741258741258742,-0.005226824,-0.007716963,-0.003496503,-0.020979021
RELATHE,2,4322,3025,0.7,70,1,1,0.9716962524654832,0.9230769230769231,1,1,0.9669378698224852,0.9125874125874126,1,1,0.9719428007889546,0.9020979020979021,-0.004758383,0.000246548,-0.01048951,-0.020979021
RELATHE,3,4322,3025,0.7,70,1,1,0.9369161200556549,0.8947368421052632,1,1,0.9343569866825681,0.8912280701754386,1,1,0.933338303,0.8947368421052632,-0.002559133,-0.003577818,-0.003508772,0
RELATHE,4,4322,3025,0.7,70,1,1,0.9799741602067182,0.9263157894736842,1,1,0.9778125621148877,0.9333333333333333,1,1,0.976570264,0.9157894736842105,-0.002161598,-0.003403896,0.007017544,-0.010526316
RELATHE,5,4322,3025,0.7,70,1,1,0.9544665012406949,0.9087719298245615,1,1,0.9537468982630274,0.9052631578947369,1,1,0.9581885856079404,0.9052631578947369,-0.000719603,0.003722084,-0.003508772,-0.003508772
RELATHE,1,4322,2593,0.6,60,1,1,0.9640285996055228,0.8951048951048951,1,1,0.9587524654832347,0.8986013986013986,1,1,0.9505424063116371,0.8741258741258742,-0.005276134,-0.013486193,0.003496503,-0.020979021
RELATHE,2,4322,2593,0.6,60,1,1,0.9716962524654832,0.9230769230769231,1,1,0.9678500986193294,0.9125874125874126,1,1,0.9739891518737672,0.916083916,-0.003846154,0.002292899,-0.01048951,-0.006993007
RELATHE,3,4322,2593,0.6,60,1,1,0.9369161200556549,0.8947368421052632,1,1,0.934207911,0.8947368421052632,1,1,0.9317233154442456,0.8912280701754386,-0.002708209,-0.005192805,0,-0.003508772
RELATHE,4,4322,2593,0.6,60,1,1,0.9799741602067182,0.9263157894736842,1,1,0.9783591731266149,0.9263157894736842,1,1,0.975452196,0.9228070175438596,-0.001614987,-0.004521964,0,-0.003508772
RELATHE,5,4322,2593,0.6,60,1,1,0.9544665012406949,0.9087719298245615,1,1,0.9517866004962778,0.8947368421052632,1,1,0.9547642679900745,0.9052631578947369,-0.002679901,0.000297767,-0.014035088,-0.003508772
RELATHE,1,4322,2161,0.5,50,1,1,0.9640285996055228,0.8951048951048951,1,1,0.9493343195266273,0.8881118881118881,1,1,0.948052268,0.8741258741258742,-0.01469428,-0.015976331,-0.006993007,-0.020979021
RELATHE,2,4322,2161,0.5,50,1,1,0.9716962524654832,0.9230769230769231,1,1,0.9643984220907298,0.9125874125874126,1,1,0.9714003944773175,0.9265734265734266,-0.00729783,-0.000295858,-0.01048951,0.003496503
RELATHE,3,4322,2161,0.5,50,1,1,0.9369161200556549,0.8947368421052632,1,1,0.930481018,0.8982456140350877,1,1,0.9280212681375472,0.9052631578947369,-0.006435102,-0.008894852,0.003508772,0.010526315789473717
RELATHE,4,4322,2161,0.5,50,1,1,0.9799741602067182,0.9263157894736842,1,1,0.975402504,0.9228070175438596,1,1,0.97371298,0.9157894736842105,-0.004571656,-0.006261181,-0.003508772,-0.010526316
RELATHE,5,4322,2161,0.5,50,1,1,0.9544665012406949,0.9087719298245615,1,1,0.9512158808933002,0.8947368421052632,1,1,0.9501736972704715,0.8982456140350877,-0.00325062,-0.004292804,-0.014035088,-0.010526316
RELATHE,1,4322,1729,0.4,40,1,1,0.9640285996055228,0.8951048951048951,1,1,0.9556706114398422,0.8811188811188811,1,1,0.945759369,0.8881118881118881,-0.008357988,-0.018269231,-0.013986014,-0.006993007
RELATHE,2,4322,1729,0.4,40,1,1,0.9716962524654832,0.9230769230769231,1,1,0.9637080867850099,0.9055944055944056,1,1,0.9699211045364892,0.9020979020979021,-0.007988166,-0.001775148,-0.017482517,-0.020979021
RELATHE,3,4322,1729,0.4,40,1,1,0.9369161200556549,0.8947368421052632,1,1,0.9318226992645597,0.9052631578947369,1,1,0.9252633671238323,0.8807017543859649,-0.005093421,-0.011652753,0.010526315789473717,-0.014035088
RELATHE,4,4322,1729,0.4,40,1,1,0.9799741602067182,0.9263157894736842,1,1,0.9764957264957265,0.9228070175438596,1,1,0.9680232558139535,0.9157894736842105,-0.003478434,-0.011950904,-0.003508772,-0.010526316
RELATHE,5,4322,1729,0.4,40,1,1,0.9544665012406949,0.9087719298245615,1,1,0.9524813895781639,0.9052631578947369,1,1,0.9526799007444169,0.8947368421052632,-0.001985112,-0.0017866,-0.003508772,-0.014035088
RELATHE,1,4322,1297,0.3,30,1,1,0.9640285996055228,0.8951048951048951,1,1,0.9492110453648915,0.8811188811188811,0.9999969012810105,0.9991235758106923,0.9392998027613413,0.8706293706293706,-0.014817554,-0.024728797,-0.013986014,-0.024475524
RELATHE,2,4322,1297,0.3,30,1,1,0.9716962524654832,0.9230769230769231,1,1,0.966198225,0.9090909090909091,0.9999984506405052,0.9991235758106923,0.959146943,0.9055944055944056,-0.005498028,-0.01254931,-0.013986014,-0.017482517
RELATHE,3,4322,1297,0.3,30,1,1,0.9369161200556549,0.8947368421052632,1,1,0.9313009342079109,0.8807017543859649,1,1,0.9142317630689722,0.8666666666666667,-0.005615186,-0.022684357,-0.014035088,-0.028070175
RELATHE,4,4322,1297,0.3,30,1,1,0.9799741602067182,0.9263157894736842,1,1,0.9745080500894454,0.9122807017543859,1,1,0.9526436096203539,0.8842105263157894,-0.00546611,-0.027330551,-0.014035088,-0.042105263
RELATHE,5,4322,1297,0.3,30,1,1,0.9544665012406949,0.9087719298245615,0.9999984531234531,0.999124343,0.944665012,0.8807017543859649,0.9999969062469063,0.999124343,0.9547146401985113,0.9157894736842105,-0.009801489,0.000248139,-0.028070175,0.007017544
RELATHE,1,4322,864,0.2,20,1,1,0.9640285996055228,0.8951048951048951,1,1,0.9524901380670612,0.8776223776223776,0.9999953519215157,0.9991235758106923,0.9246055226824458,0.8706293706293706,-0.011538462,-0.039423077,-0.017482517,-0.024475524
RELATHE,2,4322,864,0.2,20,1,1,0.9716962524654832,0.9230769230769231,0.9999984506405052,0.9991235758106923,0.9627465483234714,0.8986013986013986,0.999986056,0.9973707274320771,0.9277120315581854,0.8531468531468531,-0.008949704,-0.043984221,-0.024475524,-0.06993007
RELATHE,3,4322,864,0.2,20,1,1,0.9369161200556549,0.8947368421052632,0.9999984536257837,0.999124343,0.9355744384814151,0.8982456140350877,0.9999969072515673,0.999124343,0.9128403895845756,0.8491228070175438,-0.001341682,-0.02407573,0.003508772,-0.045614035
RELATHE,4,4322,864,0.2,20,1,1,0.9799741602067182,0.9263157894736842,1,1,0.9681723315444246,0.9157894736842105,1,1,0.9362701252236135,0.8631578947368421,-0.011801829,-0.043704035,-0.010526316,-0.063157895
RELATHE,5,4322,864,0.2,20,1,1,0.9544665012406949,0.9087719298245615,0.9999969062469063,0.999124343,0.9415632754342432,0.887719298,0.9999876249876251,0.9982486865148862,0.9486600496277916,0.8771929824561403,-0.012903226,-0.005806452,-0.021052632,-0.031578947
RELATHE,1,4322,432,0.1,10,1,1,0.9640285996055228,0.8951048951048951,0.9999876051240417,0.9982471516213848,0.9177268244575937,0.8671328671328671,0.9998450640505214,0.992988606,0.8656311637080868,0.8041958041958042,-0.046301775,-0.098397436,-0.027972028,-0.090909091
RELATHE,2,4322,432,0.1,10,1,1,0.9716962524654832,0.9230769230769231,0.9999984506405052,0.9991235758106923,0.9550295857988165,0.8916083916083916,0.999459274,0.9877300613496932,0.881188363,0.8041958041958042,-0.016666667,-0.09050789,-0.031468531,-0.118881119
RELATHE,3,4322,432,0.1,10,1,1,0.9369161200556549,0.8947368421052632,0.9999845362578362,0.9982486865148862,0.9066537467700259,0.8666666666666667,0.9999319595344794,0.9947460595446584,0.8589246670642019,0.7719298245614035,-0.030262373,-0.077991453,-0.028070175,-0.122807018
RELATHE,4,4322,432,0.1,10,1,1,0.9799741602067182,0.9263157894736842,1,1,0.9399721725303122,0.8807017543859649,0.9999118566696666,0.9947460595446584,0.9049393758696084,0.8140350877192982,-0.040001988,-0.075034784,-0.045614035,-0.112280702
RELATHE,5,4322,432,0.1,10,1,1,0.9544665012406949,0.9087719298245615,0.9999969062469063,0.999124343,0.9382630272952853,0.8807017543859649,0.9997416716166717,0.9912434325744308,0.8906451612903227,0.8315789473684211,-0.016203474,-0.06382134,-0.028070175,-0.077192982
RELATHE,1,4322,216,0.05,5,1,1,0.9640285996055228,0.8951048951048951,0.9989758733739472,0.978965819,0.9171104536489151,0.8706293706293706,0.9942053954895047,0.9430324276950044,0.8138806706114396,0.7727272727272727,-0.046918146,-0.150147929,-0.024475524,-0.122377622
RELATHE,2,4322,216,0.05,5,1,1,0.9716962524654832,0.9230769230769231,0.9998156262201207,0.9912357581069238,0.9251972386587771,0.8566433566433567,0.9833970636538855,0.915863278,0.7951676528599606,0.7342657342657343,-0.046499014,-0.1765286,-0.066433566,-0.188811189
RELATHE,3,4322,216,0.05,5,1,1,0.9369161200556549,0.8947368421052632,0.9975830170998061,0.9693520140105079,0.8908268733850129,0.8526315789473684,0.9904372218459379,0.936077058,0.8127857284834028,0.7614035087719299,-0.046089247,-0.124130392,-0.042105263,-0.133333333
RELATHE,4,4322,216,0.05,5,1,1,0.9799741602067182,0.9263157894736842,0.9997618583706782,0.9912434325744308,0.9417859272510436,0.8701754385964913,0.9916000952566518,0.9404553415061296,0.879497118,0.8070175438596491,-0.038188233,-0.100477042,-0.056140351,-0.119298246
RELATHE,5,4322,216,0.05,5,1,1,0.9544665012406949,0.9087719298245615,0.9999566874566875,0.9964973730297724,0.8925558312655087,0.8245614035087719,0.9943925725175725,0.9588441330998249,0.8403722084367247,0.775438596,-0.06191067,-0.114094293,-0.084210526,-0.133333333
