dataset,fold,p,k,feature_ratio,feature_pct,baseline_train_auc,baseline_train_accuracy,baseline_auc,baseline_accuracy,stg_train_auc,stg_train_accuracy,stg_auc,stg_accuracy,lspin_train_auc,lspin_train_accuracy,lspin_auc,lspin_accuracy,stg_auc_delta,lspin_auc_delta,stg_accuracy_delta,lspin_accuracy_delta
madelon,3,500,100,0.2,20.0,0.8775943047337278,0.7673076923076924,0.6969970414201184,0.625,0.7971015162721894,0.6865384615384615,0.7132544378698225,0.6269230769230769,0.8560068417159763,0.7519230769230769,0.6308431952662722,0.5884615384615385,0.01625739644970403,-0.06615384615384623,0.0019230769230769162,-0.03653846153846152
madelon,4,500,100,0.2,20.0,0.8720072115384616,0.7600961538461538,0.7290976331360945,0.6576923076923077,0.8045922707100591,0.7057692307692308,0.7521893491124261,0.6730769230769231,0.845518676035503,0.7490384615384615,0.7011242603550294,0.6461538461538462,0.02309171597633153,-0.027973372781065153,0.015384615384615441,-0.011538461538461497
madelon,5,500,100,0.2,20.0,0.8918823964497044,0.7831730769230769,0.6585650887573965,0.6076923076923076,0.7977949334319525,0.6788461538461539,0.6729289940828402,0.6057692307692307,0.8663886834319526,0.7711538461538462,0.5861094674556213,0.5538461538461539,0.014363905325443738,-0.07245562130177519,-0.0019230769230769162,-0.053846153846153766
madelon,1,500,50,0.1,10.0,0.8679992603550295,0.7528846153846154,0.6664792899408284,0.5980769230769231,0.7859116124260355,0.6716346153846153,0.7032100591715977,0.6288461538461538,0.8581286982248519,0.7576923076923077,0.6198224852071006,0.5826923076923077,0.036730769230769345,-0.0466568047337278,0.03076923076923077,-0.01538461538461533
madelon,2,500,50,0.1,10.0,0.8638905325443786,0.7504807692307692,0.664171597633136,0.6076923076923076,0.7785382766272189,0.6822115384615385,0.6800591715976332,0.6134615384615385,0.824018121301775,0.7447115384615385,0.5778846153846153,0.551923076923077,0.015887573964497137,-0.08628698224852072,0.00576923076923086,-0.05576923076923068
madelon,3,500,50,0.1,10.0,0.8775943047337278,0.7673076923076924,0.6969970414201184,0.625,0.7851257396449705,0.6788461538461539,0.7281065088757396,0.6384615384615384,0.8144831730769231,0.71875,0.6474408284023669,0.6173076923076923,0.031109467455621154,-0.04955621301775148,0.013461538461538414,-0.007692307692307665
madelon,4,500,50,0.1,10.0,0.8720072115384616,0.7600961538461538,0.7290976331360945,0.6576923076923077,0.773958025147929,0.6653846153846154,0.7479437869822485,0.6538461538461539,0.7952681213017752,0.6985576923076923,0.6863165680473373,0.6346153846153846,0.018846153846153957,-0.04278106508875723,-0.0038461538461538325,-0.023076923076923106
madelon,5,500,50,0.1,10.0,0.8918823964497044,0.7831730769230769,0.6585650887573965,0.6076923076923076,0.7710521449704142,0.6716346153846153,0.6637869822485207,0.6096153846153847,0.8607322485207101,0.7745192307692308,0.6227218934911243,0.5942307692307692,0.00522189349112423,-0.03584319526627222,0.0019230769230770273,-0.013461538461538414
madelon,1,500,25,0.05,5.0,0.8679992603550295,0.7528846153846154,0.6664792899408284,0.5980769230769231,0.7711834319526627,0.6692307692307692,0.7077958579881658,0.6326923076923077,0.750208949704142,0.6567307692307692,0.535369822485207,0.5057692307692307,0.04131656804733741,-0.13110946745562135,0.0346153846153846,-0.09230769230769231
madelon,2,500,25,0.05,5.0,0.8638905325443786,0.7504807692307692,0.664171597633136,0.6076923076923076,0.7625832100591716,0.6711538461538461,0.69051775147929,0.6076923076923076,0.764064349112426,0.6865384615384615,0.5329881656804734,0.5057692307692307,0.026346153846153908,-0.1311834319526627,0.0,-0.1019230769230769
madelon,3,500,25,0.05,5.0,0.8775943047337278,0.7673076923076924,0.6969970414201184,0.625,0.7788664940828403,0.6658653846153846,0.7615976331360947,0.6711538461538461,0.7562564718934911,0.6793269230769231,0.6184023668639054,0.5807692307692308,0.06460059171597632,-0.07859467455621305,0.0461538461538461,-0.044230769230769185
madelon,4,500,25,0.05,5.0,0.8720072115384616,0.7600961538461538,0.7290976331360945,0.6576923076923077,0.7623465236686391,0.6495192307692308,0.7556656804733728,0.6673076923076923,0.750472448224852,0.6817307692307693,0.6871745562130178,0.6519230769230769,0.026568047337278244,-0.04192307692307673,0.009615384615384581,-0.005769230769230749
madelon,5,500,25,0.05,5.0,0.8918823964497044,0.7831730769230769,0.6585650887573965,0.6076923076923076,0.7517797707100592,0.6495192307692308,0.674792899408284,0.6076923076923076,0.7829539571005917,0.7052884615384616,0.6207692307692307,0.5961538461538461,0.01622781065088752,-0.03779585798816576,0.0,-0.011538461538461497
SMK-CAN-187,1,19993,19993,1.0,100.0,1.0,0.9932885906040269,0.8722222222222221,0.8157894736842105,1.0,0.9932885906040269,0.8638888888888888,0.8157894736842105,1.0,0.9932885906040269,0.8805555555555555,0.868421052631579,-0.008333333333333304,0.008333333333333415,0.0,0.052631578947368474
SMK-CAN-187,2,19993,19993,1.0,100.0,0.9996392496392497,0.9798657718120806,0.7972222222222223,0.6842105263157895,0.9992784992784993,0.9798657718120806,0.8055555555555556,0.6842105263157895,0.999098124098124,0.9865771812080537,0.7777777777777778,0.7105263157894737,0.008333333333333304,-0.019444444444444486,0.0,0.02631578947368418
SMK-CAN-187,3,19993,19993,1.0,100.0,0.9998219373219374,0.9866666666666667,0.6900584795321637,0.6756756756756757,1.0,1.0,0.7222222222222222,0.6756756756756757,0.9998219373219374,0.9933333333333333,0.7280701754385965,0.7027027027027027,0.032163742690058506,0.03801169590643283,0.0,0.027027027027027084
SMK-CAN-187,4,19993,19993,1.0,100.0,0.9991096866096866,0.9866666666666667,0.7923976608187134,0.7297297297297297,0.9991096866096867,0.98,0.7339181286549707,0.7027027027027027,0.9996438746438747,0.98,0.7631578947368421,0.6756756756756757,-0.05847953216374269,-0.029239766081871288,-0.027027027027026973,-0.05405405405405406
SMK-CAN-187,5,19993,19993,1.0,100.0,0.9987535612535612,0.98,0.6023391812865497,0.5135135135135135,0.9975071225071225,0.9733333333333334,0.6228070175438596,0.5135135135135135,0.9983974358974359,0.9733333333333334,0.6140350877192983,0.5135135135135135,0.020467836257309857,0.011695906432748537,0.0,0.0
SMK-CAN-187,1,19993,17994,0.9,90.0,1.0,0.9932885906040269,0.8722222222222221,0.8157894736842105,1.0,0.9932885906040269,0.8583333333333333,0.8157894736842105,1.0,1.0,0.8749999999999999,0.8421052631578947,-0.01388888888888884,0.002777777777777768,0.0,0.02631578947368418
SMK-CAN-187,2,19993,17994,0.9,90.0,0.9996392496392497,0.9798657718120806,0.7972222222222223,0.6842105263157895,0.9996392496392497,0.9798657718120806,0.7916666666666666,0.7105263157894737,0.9989177489177489,0.9865771812080537,0.7722222222222223,0.631578947368421,-0.005555555555555647,-0.025000000000000022,0.02631578947368418,-0.052631578947368474
SMK-CAN-187,3,19993,17994,0.9,90.0,0.9998219373219374,0.9866666666666667,0.6900584795321637,0.6756756756756757,1.0,1.0,0.7368421052631579,0.7027027027027027,1.0,1.0,0.7134502923976608,0.7297297297297297,0.04678362573099415,0.023391812865497075,0.027027027027027084,0.05405405405405406
SMK-CAN-187,4,19993,17994,0.9,90.0,0.9991096866096866,0.9866666666666667,0.7923976608187134,0.7297297297297297,0.9989316239316239,0.98,0.7514619883040936,0.7297297297297297,0.9996438746438747,0.9866666666666667,0.7543859649122806,0.7027027027027027,-0.040935672514619825,-0.03801169590643283,0.0,-0.027027027027026973
SMK-CAN-187,5,19993,17994,0.9,90.0,0.9987535612535612,0.98,0.6023391812865497,0.5135135135135135,0.9976851851851851,0.98,0.6257309941520468,0.5135135135135135,0.9978632478632479,0.98,0.6345029239766082,0.5405405405405406,0.023391812865497075,0.032163742690058506,0.0,0.027027027027027084
SMK-CAN-187,1,19993,15994,0.8,80.0,1.0,0.9932885906040269,0.8722222222222221,0.8157894736842105,1.0,1.0,0.8666666666666667,0.7631578947368421,1.0,0.9932885906040269,0.8444444444444444,0.7894736842105263,-0.005555555555555425,-0.02777777777777768,-0.05263157894736836,-0.02631578947368418
SMK-CAN-187,2,19993,15994,0.8,80.0,0.9996392496392497,0.9798657718120806,0.7972222222222223,0.6842105263157895,0.9992784992784993,0.9798657718120806,0.8055555555555556,0.7368421052631579,0.9981962481962481,0.9798657718120806,0.7861111111111111,0.7105263157894737,0.008333333333333304,-0.011111111111111183,0.05263157894736836,0.02631578947368418
SMK-CAN-187,3,19993,15994,0.8,80.0,0.9998219373219374,0.9866666666666667,0.6900584795321637,0.6756756756756757,1.0,0.9933333333333333,0.7017543859649122,0.7027027027027027,1.0,1.0,0.6783625730994152,0.6486486486486487,0.011695906432748537,-0.011695906432748537,0.027027027027027084,-0.027027027027026973
SMK-CAN-187,4,19993,15994,0.8,80.0,0.9991096866096866,0.9866666666666667,0.7923976608187134,0.7297297297297297,0.9996438746438747,0.98,0.7485380116959064,0.7027027027027027,0.9998219373219374,0.9933333333333333,0.7719298245614035,0.7297297297297297,-0.04385964912280704,-0.020467836257309968,-0.027027027027026973,0.0
SMK-CAN-187,5,19993,15994,0.8,80.0,0.9987535612535612,0.98,0.6023391812865497,0.5135135135135135,0.9971509971509971,0.98,0.631578947368421,0.5945945945945946,0.9991096866096867,0.98,0.6081871345029239,0.5135135135135135,0.029239766081871288,0.005847953216374213,0.08108108108108114,0.0
SMK-CAN-187,1,19993,13995,0.7,70.0,1.0,0.9932885906040269,0.8722222222222221,0.8157894736842105,1.0,0.9932885906040269,0.8833333333333334,0.7894736842105263,0.9998196248196248,0.9932885906040269,0.8777777777777778,0.8421052631578947,0.011111111111111294,0.005555555555555647,-0.02631578947368418,0.02631578947368418
SMK-CAN-187,2,19993,13995,0.7,70.0,0.9996392496392497,0.9798657718120806,0.7972222222222223,0.6842105263157895,0.9990981240981242,0.9798657718120806,0.8055555555555555,0.6842105263157895,0.9987373737373737,0.9865771812080537,0.7888888888888889,0.7368421052631579,0.008333333333333193,-0.008333333333333415,0.0,0.05263157894736836
SMK-CAN-187,3,19993,13995,0.7,70.0,0.9998219373219374,0.9866666666666667,0.6900584795321637,0.6756756756756757,1.0,1.0,0.7076023391812866,0.6486486486486487,1.0,0.9933333333333333,0.695906432748538,0.6486486486486487,0.01754385964912286,0.005847953216374324,-0.027027027027026973,-0.027027027027026973
SMK-CAN-187,4,19993,13995,0.7,70.0,0.9991096866096866,0.9866666666666667,0.7923976608187134,0.7297297297297297,0.9976851851851851,0.98,0.7456140350877194,0.7027027027027027,0.9996438746438747,0.98,0.763157894736842,0.7027027027027027,-0.04678362573099404,-0.0292397660818714,-0.027027027027026973,-0.027027027027026973
SMK-CAN-187,5,19993,13995,0.7,70.0,0.9987535612535612,0.98,0.6023391812865497,0.5135135135135135,0.9978632478632479,0.9733333333333334,0.6169590643274854,0.5405405405405406,0.9980413105413106,0.9733333333333334,0.6228070175438597,0.5135135135135135,0.014619883040935644,0.020467836257309968,0.027027027027027084,0.0
SMK-CAN-187,1,19993,11996,0.6,60.0,1.0,0.9932885906040269,0.8722222222222221,0.8157894736842105,0.9998196248196248,0.9932885906040269,0.8388888888888889,0.8157894736842105,1.0,0.9932885906040269,0.85,0.7894736842105263,-0.033333333333333215,-0.022222222222222143,0.0,-0.02631578947368418
SMK-CAN-187,2,19993,11996,0.6,60.0,0.9996392496392497,0.9798657718120806,0.7972222222222223,0.6842105263157895,0.999098124098124,0.9865771812080537,0.8083333333333332,0.6842105263157895,0.9996392496392497,0.9865771812080537,0.8027777777777778,0.7631578947368421,0.01111111111111096,0.005555555555555536,0.0,0.07894736842105265
SMK-CAN-187,3,19993,11996,0.6,60.0,0.9998219373219374,0.9866666666666667,0.6900584795321637,0.6756756756756757,0.9998219373219374,0.9866666666666667,0.6988304093567251,0.6756756756756757,1.0,1.0,0.6988304093567251,0.7297297297297297,0.00877192982456143,0.00877192982456143,0.0,0.05405405405405406
SMK-CAN-187,4,19993,11996,0.6,60.0,0.9991096866096866,0.9866666666666667,0.7923976608187134,0.7297297297297297,0.9975071225071226,0.98,0.7573099415204678,0.7027027027027027,0.9985754985754985,0.98,0.760233918128655,0.7027027027027027,-0.03508771929824561,-0.032163742690058394,-0.027027027027026973,-0.027027027027026973
SMK-CAN-187,5,19993,11996,0.6,60.0,0.9987535612535612,0.98,0.6023391812865497,0.5135135135135135,0.9983974358974359,0.98,0.6286549707602339,0.5135135135135135,0.9982193732193733,0.9733333333333334,0.5760233918128654,0.5405405405405406,0.02631578947368418,-0.026315789473684292,0.0,0.027027027027027084
SMK-CAN-187,1,19993,9996,0.5,50.0,1.0,0.9932885906040269,0.8722222222222221,0.8157894736842105,0.9998196248196248,0.9865771812080537,0.8666666666666666,0.7631578947368421,0.9998196248196248,0.9932885906040269,0.8833333333333333,0.7894736842105263,-0.005555555555555536,0.011111111111111183,-0.05263157894736836,-0.02631578947368418
SMK-CAN-187,2,19993,9996,0.5,50.0,0.9996392496392497,0.9798657718120806,0.7972222222222223,0.6842105263157895,0.9996392496392497,0.9865771812080537,0.8222222222222222,0.6842105263157895,0.9987373737373737,0.9798657718120806,0.8111111111111111,0.7105263157894737,0.02499999999999991,0.01388888888888884,0.0,0.02631578947368418
SMK-CAN-187,3,19993,9996,0.5,50.0,0.9998219373219374,0.9866666666666667,0.6900584795321637,0.6756756756756757,0.9996438746438747,0.98,0.7017543859649122,0.7027027027027027,0.9998219373219374,0.9866666666666667,0.7485380116959065,0.6756756756756757,0.011695906432748537,0.0584795321637428,0.027027027027027084,0.0
SMK-CAN-187,4,19993,9996,0.5,50.0,0.9991096866096866,0.9866666666666667,0.7923976608187134,0.7297297297297297,0.9985754985754985,0.98,0.7309941520467836,0.6756756756756757,0.9983974358974359,0.98,0.7748538011695907,0.7027027027027027,-0.06140350877192979,-0.01754385964912275,-0.05405405405405406,-0.027027027027026973
SMK-CAN-187,5,19993,9996,0.5,50.0,0.9987535612535612,0.98,0.6023391812865497,0.5135135135135135,0.9989316239316239,0.98,0.6374269005847953,0.5675675675675675,0.9975071225071225,0.9733333333333334,0.6140350877192982,0.5675675675675675,0.03508771929824561,0.011695906432748426,0.05405405405405406,0.05405405405405406
SMK-CAN-187,1,19993,7997,0.4,40.0,1.0,0.9932885906040269,0.8722222222222221,0.8157894736842105,1.0,0.9932885906040269,0.8555555555555555,0.7631578947368421,0.9998196248196248,0.9932885906040269,0.8583333333333333,0.8421052631578947,-0.016666666666666607,-0.01388888888888884,-0.05263157894736836,0.02631578947368418
SMK-CAN-187,2,19993,7997,0.4,40.0,0.9996392496392497,0.9798657718120806,0.7972222222222223,0.6842105263157895,0.9990981240981242,0.9731543624161074,0.7861111111111111,0.6842105263157895,0.9985569985569985,0.9798657718120806,0.7972222222222223,0.7105263157894737,-0.011111111111111183,0.0,0.0,0.02631578947368418
SMK-CAN-187,3,19993,7997,0.4,40.0,0.9998219373219374,0.9866666666666667,0.6900584795321637,0.6756756756756757,1.0,0.9933333333333333,0.7134502923976608,0.7297297297297297,0.999465811965812,0.9866666666666667,0.7309941520467836,0.7297297297297297,0.023391812865497075,0.040935672514619936,0.05405405405405406,0.05405405405405406
SMK-CAN-187,4,19993,7997,0.4,40.0,0.9991096866096866,0.9866666666666667,0.7923976608187134,0.7297297297297297,0.9976851851851852,0.9733333333333334,0.7660818713450293,0.7297297297297297,0.9980413105413105,0.9866666666666667,0.7573099415204678,0.6756756756756757,-0.02631578947368418,-0.03508771929824561,0.0,-0.05405405405405406
SMK-CAN-187,5,19993,7997,0.4,40.0,0.9987535612535612,0.98,0.6023391812865497,0.5135135135135135,0.9985754985754987,0.9733333333333334,0.6052631578947368,0.5675675675675675,0.9983974358974359,0.98,0.6491228070175439,0.5675675675675675,0.0029239766081871066,0.04678362573099415,0.05405405405405406,0.05405405405405406
SMK-CAN-187,1,19993,5998,0.3,30.0,1.0,0.9932885906040269,0.8722222222222221,0.8157894736842105,0.9998196248196248,0.9932885906040269,0.8694444444444445,0.7631578947368421,0.9994588744588745,0.9932885906040269,0.8666666666666667,0.8157894736842105,-0.002777777777777657,-0.005555555555555425,-0.05263157894736836,0.0
SMK-CAN-187,2,19993,5998,0.3,30.0,0.9996392496392497,0.9798657718120806,0.7972222222222223,0.6842105263157895,0.9985569985569986,0.9798657718120806,0.7666666666666667,0.6578947368421053,0.9985569985569986,0.9731543624161074,0.8083333333333333,0.7105263157894737,-0.030555555555555558,0.011111111111111072,-0.02631578947368418,0.02631578947368418
SMK-CAN-187,3,19993,5998,0.3,30.0,0.9998219373219374,0.9866666666666667,0.6900584795321637,0.6756756756756757,1.0,0.9933333333333333,0.7046783625730995,0.6756756756756757,1.0,0.9933333333333333,0.7368421052631579,0.7297297297297297,0.014619883040935755,0.04678362573099415,0.0,0.05405405405405406
SMK-CAN-187,4,19993,5998,0.3,30.0,0.9991096866096866,0.9866666666666667,0.7923976608187134,0.7297297297297297,0.9973290598290598,0.98,0.7514619883040936,0.7027027027027027,0.9967948717948717,0.98,0.7456140350877192,0.7297297297297297,-0.040935672514619825,-0.04678362573099426,-0.027027027027026973,0.0
SMK-CAN-187,5,19993,5998,0.3,30.0,0.9987535612535612,0.98,0.6023391812865497,0.5135135135135135,0.996082621082621,0.9666666666666667,0.6374269005847953,0.5135135135135135,0.9969729344729344,0.9666666666666667,0.6111111111111112,0.5135135135135135,0.03508771929824561,0.00877192982456143,0.0,0.0
SMK-CAN-187,1,19993,3999,0.2,20.0,1.0,0.9932885906040269,0.8722222222222221,0.8157894736842105,0.9994588744588745,0.9865771812080537,0.8749999999999999,0.8421052631578947,0.998917748917749,0.9798657718120806,0.875,0.8157894736842105,0.002777777777777768,0.002777777777777879,0.02631578947368418,0.0
SMK-CAN-187,2,19993,3999,0.2,20.0,0.9996392496392497,0.9798657718120806,0.7972222222222223,0.6842105263157895,0.9985569985569985,0.9731543624161074,0.8111111111111111,0.6842105263157895,0.9963924963924964,0.9731543624161074,0.7694444444444444,0.6578947368421053,0.01388888888888884,-0.0277777777777779,0.0,-0.02631578947368418
SMK-CAN-187,3,19993,3999,0.2,20.0,0.9998219373219374,0.9866666666666667,0.6900584795321637,0.6756756756756757,1.0,0.9933333333333333,0.7251461988304093,0.6486486486486487,0.9998219373219374,0.9866666666666667,0.7163742690058479,0.7297297297297297,0.03508771929824561,0.02631578947368418,-0.027027027027026973,0.05405405405405406
SMK-CAN-187,4,19993,3999,0.2,20.0,0.9991096866096866,0.9866666666666667,0.7923976608187134,0.7297297297297297,0.9957264957264957,0.96,0.7573099415204678,0.7297297297297297,0.9971509971509972,0.9866666666666667,0.7543859649122807,0.7297297297297297,-0.03508771929824561,-0.03801169590643272,0.0,0.0
SMK-CAN-187,5,19993,3999,0.2,20.0,0.9987535612535612,0.98,0.6023391812865497,0.5135135135135135,0.9962606837606838,0.9733333333333334,0.6111111111111112,0.5135135135135135,0.996082621082621,0.9666666666666667,0.6345029239766082,0.5135135135135135,0.00877192982456143,0.032163742690058506,0.0,0.0
SMK-CAN-187,1,19993,1999,0.1,10.0,1.0,0.9932885906040269,0.8722222222222221,0.8157894736842105,0.9994588744588745,0.9932885906040269,0.8361111111111111,0.8421052631578947,0.9983766233766234,0.9865771812080537,0.875,0.7894736842105263,-0.03611111111111098,0.002777777777777879,0.02631578947368418,-0.02631578947368418
SMK-CAN-187,2,19993,1999,0.1,10.0,0.9996392496392497,0.9798657718120806,0.7972222222222223,0.6842105263157895,0.9974747474747475,0.9664429530201343,0.8166666666666667,0.7105263157894737,0.9942279942279942,0.9530201342281879,0.8083333333333333,0.6842105263157895,0.019444444444444375,0.011111111111111072,0.02631578947368418,0.0
SMK-CAN-187,3,19993,1999,0.1,10.0,0.9998219373219374,0.9866666666666667,0.6900584795321637,0.6756756756756757,0.9998219373219374,0.9866666666666667,0.6754385964912281,0.6486486486486487,0.9978632478632479,0.9733333333333334,0.7397660818713451,0.7567567567567568,-0.014619883040935644,0.04970760233918137,-0.027027027027026973,0.08108108108108114
SMK-CAN-187,4,19993,1999,0.1,10.0,0.9991096866096866,0.9866666666666667,0.7923976608187134,0.7297297297297297,0.9953703703703705,0.9666666666666667,0.7748538011695907,0.7297297297297297,0.9962606837606838,0.96,0.7660818713450293,0.7567567567567568,-0.01754385964912275,-0.02631578947368418,0.0,0.027027027027027084
SMK-CAN-187,5,19993,1999,0.1,10.0,0.9987535612535612,0.98,0.6023391812865497,0.5135135135135135,0.9951923076923077,0.9733333333333334,0.5964912280701755,0.5135135135135135,0.9946581196581197,0.9666666666666667,0.6403508771929824,0.5135135135135135,-0.005847953216374213,0.03801169590643272,0.0,0.0
SMK-CAN-187,1,19993,1000,0.05,5.0,1.0,0.9932885906040269,0.8722222222222221,0.8157894736842105,0.9972943722943723,0.9731543624161074,0.8472222222222222,0.8157894736842105,0.9976551226551227,0.9865771812080537,0.8527777777777779,0.8157894736842105,-0.02499999999999991,-0.019444444444444264,0.0,0.0
SMK-CAN-187,2,19993,1000,0.05,5.0,0.9996392496392497,0.9798657718120806,0.7972222222222223,0.6842105263157895,0.9917027417027418,0.9530201342281879,0.7916666666666666,0.7368421052631579,0.9945887445887446,0.9664429530201343,0.8027777777777778,0.7368421052631579,-0.005555555555555647,0.005555555555555536,0.05263157894736836,0.05263157894736836
SMK-CAN-187,3,19993,1000,0.05,5.0,0.9998219373219374,0.9866666666666667,0.6900584795321637,0.6756756756756757,0.9962606837606838,0.9666666666666667,0.7339181286549707,0.7027027027027027,0.9973290598290598,0.96,0.695906432748538,0.7567567567567568,0.04385964912280704,0.005847953216374324,0.027027027027027084,0.08108108108108114
SMK-CAN-187,4,19993,1000,0.05,5.0,0.9991096866096866,0.9866666666666667,0.7923976608187134,0.7297297297297297,0.9910968660968661,0.9333333333333333,0.7251461988304093,0.7027027027027027,0.9932336182336182,0.96,0.7573099415204678,0.7567567567567568,-0.06725146198830412,-0.03508771929824561,-0.027027027027026973,0.027027027027027084
SMK-CAN-187,5,19993,1000,0.05,5.0,0.9987535612535612,0.98,0.6023391812865497,0.5135135135135135,0.9930555555555556,0.9533333333333334,0.5935672514619883,0.5405405405405406,0.9907407407407408,0.94,0.5935672514619883,0.5405405405405406,-0.00877192982456143,-0.00877192982456143,0.027027027027027084,0.027027027027027084
colon,1,2000,2000,1.0,100.0,1.0,1.0,0.9,0.8461538461538461,1.0,1.0,0.9,0.8461538461538461,1.0,1.0,0.925,0.8461538461538461,0.0,0.025000000000000022,0.0,0.0
colon,2,2000,2000,1.0,100.0,1.0,1.0,0.95,0.9230769230769231,1.0,1.0,0.975,0.8461538461538461,1.0,1.0,0.95,0.8461538461538461,0.025000000000000022,0.0,-0.07692307692307698,-0.07692307692307698
colon,3,2000,2000,1.0,100.0,1.0,1.0,0.8125,0.6666666666666666,1.0,1.0,0.8125,0.6666666666666666,1.0,1.0,0.75,0.6666666666666666,0.0,-0.0625,0.0,0.0
colon,4,2000,2000,1.0,100.0,1.0,1.0,0.9375,0.8333333333333334,1.0,1.0,0.9375,0.8333333333333334,1.0,1.0,0.96875,0.8333333333333334,0.0,0.03125,0.0,0.0
colon,5,2000,2000,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334,0.0,0.0,-0.16666666666666663,-0.16666666666666663
colon,1,2000,1800,0.9,90.0,1.0,1.0,0.9,0.8461538461538461,1.0,1.0,0.95,0.8461538461538461,1.0,1.0,0.9,0.8461538461538461,0.04999999999999993,0.0,0.0,0.0
colon,2,2000,1800,0.9,90.0,1.0,1.0,0.95,0.9230769230769231,1.0,1.0,0.9,0.9230769230769231,1.0,1.0,0.925,0.8461538461538461,-0.04999999999999993,-0.02499999999999991,0.0,-0.07692307692307698
colon,3,2000,1800,0.9,90.0,1.0,1.0,0.8125,0.6666666666666666,1.0,1.0,0.78125,0.6666666666666666,1.0,1.0,0.8125,0.6666666666666666,-0.03125,0.0,0.0,0.0
colon,4,2000,1800,0.9,90.0,1.0,1.0,0.9375,0.8333333333333334,1.0,1.0,0.90625,0.8333333333333334,1.0,1.0,0.875,0.8333333333333334,-0.03125,-0.0625,0.0,0.0
colon,5,2000,1800,0.9,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,0.0,0.0,-0.08333333333333337,-0.08333333333333337
colon,1,2000,1600,0.8,80.0,1.0,1.0,0.9,0.8461538461538461,1.0,1.0,0.9,0.8461538461538461,1.0,1.0,0.9,0.8461538461538461,0.0,0.0,0.0,0.0
colon,2,2000,1600,0.8,80.0,1.0,1.0,0.95,0.9230769230769231,1.0,1.0,0.9,0.8461538461538461,1.0,1.0,0.95,0.8461538461538461,-0.04999999999999993,0.0,-0.07692307692307698,-0.07692307692307698
colon,3,2000,1600,0.8,80.0,1.0,1.0,0.8125,0.6666666666666666,1.0,1.0,0.8125,0.6666666666666666,1.0,1.0,0.75,0.6666666666666666,0.0,-0.0625,0.0,0.0
colon,4,2000,1600,0.8,80.0,1.0,1.0,0.9375,0.8333333333333334,1.0,1.0,0.9375,0.8333333333333334,1.0,1.0,0.9375,0.8333333333333334,0.0,0.0,0.0,0.0
colon,5,2000,1600,0.8,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.9166666666666666,0.0,0.0,-0.16666666666666663,-0.08333333333333337
colon,1,2000,1400,0.7,70.0,1.0,1.0,0.9,0.8461538461538461,1.0,1.0,0.9,0.8461538461538461,1.0,1.0,0.95,0.8461538461538461,0.0,0.04999999999999993,0.0,0.0
colon,2,2000,1400,0.7,70.0,1.0,1.0,0.95,0.9230769230769231,1.0,1.0,0.925,0.8461538461538461,1.0,1.0,0.975,0.8461538461538461,-0.02499999999999991,0.025000000000000022,-0.07692307692307698,-0.07692307692307698
colon,3,2000,1400,0.7,70.0,1.0,1.0,0.8125,0.6666666666666666,1.0,1.0,0.71875,0.6666666666666666,1.0,1.0,0.75,0.6666666666666666,-0.09375,-0.0625,0.0,0.0
colon,4,2000,1400,0.7,70.0,1.0,1.0,0.9375,0.8333333333333334,1.0,1.0,0.90625,0.8333333333333334,1.0,1.0,0.875,0.8333333333333334,-0.03125,-0.0625,0.0,0.0
colon,5,2000,1400,0.7,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.8333333333333334,0.0,0.0,-0.08333333333333337,-0.16666666666666663
colon,1,2000,1200,0.6,60.0,1.0,1.0,0.9,0.8461538461538461,1.0,1.0,0.95,0.8461538461538461,1.0,1.0,0.975,0.9230769230769231,0.04999999999999993,0.07499999999999996,0.0,0.07692307692307698
colon,2,2000,1200,0.6,60.0,1.0,1.0,0.95,0.9230769230769231,1.0,1.0,0.95,0.8461538461538461,1.0,1.0,0.975,0.8461538461538461,0.0,0.025000000000000022,-0.07692307692307698,-0.07692307692307698
colon,3,2000,1200,0.6,60.0,1.0,1.0,0.8125,0.6666666666666666,1.0,1.0,0.78125,0.6666666666666666,1.0,1.0,0.8125,0.6666666666666666,-0.03125,0.0,0.0,0.0
colon,4,2000,1200,0.6,60.0,1.0,1.0,0.9375,0.8333333333333334,1.0,1.0,0.84375,0.8333333333333334,1.0,1.0,0.96875,0.8333333333333334,-0.09375,0.03125,0.0,0.0
colon,5,2000,1200,0.6,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334,0.0,0.0,-0.16666666666666663,-0.16666666666666663
colon,1,2000,1000,0.5,50.0,1.0,1.0,0.9,0.8461538461538461,1.0,1.0,0.95,0.8461538461538461,1.0,1.0,0.975,0.9230769230769231,0.04999999999999993,0.07499999999999996,0.0,0.07692307692307698
colon,2,2000,1000,0.5,50.0,1.0,1.0,0.95,0.9230769230769231,1.0,1.0,0.925,0.8461538461538461,1.0,1.0,0.975,0.8461538461538461,-0.02499999999999991,0.025000000000000022,-0.07692307692307698,-0.07692307692307698
